RECORDED = 2022-01-14--13:07:11
radicl VERSION = 0.5.1
FIRMWARE REVISION = 1.46
HARDWARE REVISION = 1
MODEL NUMBER = 3
SAMPLE RATE = 16000
Sensor2,Sensor3,force
16,2931,294.6926974833623
14,2932,298.7210802295085
14,2930,298.7210802295085
13,2931,326.84479803610157
14,2934,322.83509398846945
13,2935,310.7900948437309
14,2937,342.85737076863734
14,2937,318.82274797915306
16,2936,310.7900948437309
14,2935,322.83509398846945
16,2938,314.8077512002201
13,2938,326.84479803610157
13,2936,314.8077512002201
14,2936,310.7900948437309
13,2938,310.7900948437309
14,2935,310.7900948437309
16,2939,322.83509398846945
13,2935,310.7900948437309
14,2930,314.8077512002201
14,2933,302.74676816631836
14,2931,310.7900948437309
13,2931,306.76977010174596
15,2930,310.7900948437309
14,2932,290.66161111997644
13,2929,294.6926974833623
15,2934,314.8077512002201
14,2935,302.74676816631836
15,2934,330.85186893000355
14,2932,334.85631547810044
14,2927,334.85631547810044
13,2931,330.85186893000355
16,2929,326.84479803610157
13,2928,342.85737076863734
13,2930,330.85186893000355
14,2930,326.84479803610157
12,2934,326.84479803610157
13,2934,318.82274797915306
14,2935,318.82274797915306
14,2936,326.84479803610157
16,2942,310.7900948437309
14,2935,310.7900948437309
14,2942,314.8077512002201
14,2943,306.76977010174596
14,2942,318.82274797915306
14,2940,318.82274797915306
16,2938,318.82274797915306
14,2943,322.83509398846945
14,2943,330.85186893000355
15,2940,322.83509398846945
13,2943,310.7900948437309
13,2938,322.83509398846945
14,2941,334.85631547810044
14,2939,334.85631547810044
14,2937,334.85631547810044
15,2937,342.85737076863734
13,2942,318.82274797915306
14,2940,318.82274797915306
14,2943,318.82274797915306
14,2943,290.66161111997644
14,2943,282.59129230967665
14,2946,282.59129230967665
14,2943,294.6926974833623
14,2951,282.59129230967665
13,2953,294.6926974833623
14,2957,298.7210802295085
16,2956,294.6926974833623
16,2955,310.7900948437309
13,2954,310.7900948437309
14,2950,314.8077512002201
14,2947,326.84479803610157
13,2946,326.84479803610157
14,2946,306.76977010174596
14,2945,310.7900948437309
13,2947,314.8077512002201
12,2947,306.76977010174596
13,2943,318.82274797915306
15,2942,314.8077512002201
14,2945,338.8581464883173
13,2944,342.85737076863734
14,2946,342.85737076863734
13,2947,346.85399712697836
14,2944,342.85737076863734
16,2941,358.82837674946495
14,2943,342.85737076863734
14,2942,342.85737076863734
14,2940,350.8480343712581
14,2944,334.85631547810044
14,2944,326.84479803610157
14,2945,318.82274797915306
13,2945,318.82274797915306
14,2946,326.84479803610157
14,2946,326.84479803610157
16,2949,326.84479803610157
14,2948,346.85399712697836
15,2948,346.85399712697836
14,2945,350.8480343712581
13,2944,358.82837674946495
13,2945,350.8480343712581
14,2946,378.7345397550962
13,2946,354.839491309438
16,2945,350.8480343712581
14,2946,346.85399712697836
14,2946,346.85399712697836
13,2950,326.84479803610157
18,2952,326.84479803610157
16,2950,306.76977010174596
14,2948,318.82274797915306
14,2950,318.82274797915306
16,2953,326.84479803610157
13,2954,354.839491309438
14,2956,346.85399712697836
14,2952,338.8581464883173
14,2945,350.8480343712581
14,2949,342.85737076863734
14,2942,362.81469949926395
14,2942,342.85737076863734
14,2941,342.85737076863734
14,2943,342.85737076863734
13,2941,334.85631547810044
14,2942,318.82274797915306
14,2944,342.85737076863734
15,2945,314.8077512002201
14,2939,318.82274797915306
14,2942,314.8077512002201
13,2942,294.6926974833623
13,2940,294.6926974833623
14,2940,290.66161111997644
14,2940,294.6926974833623
13,2936,310.7900948437309
16,2937,302.74676816631836
14,2929,330.85186893000355
14,2932,330.85186893000355
13,2928,326.84479803610157
14,2927,326.84479803610157
14,2931,318.82274797915306
14,2937,326.84479803610157
14,2935,322.83509398846945
16,2941,318.82274797915306
14,2941,318.82274797915306
14,2940,314.8077512002201
14,2939,310.7900948437309
13,2934,322.83509398846945
9,2935,318.82274797915306
14,2932,330.85186893000355
14,2935,342.85737076863734
16,2937,318.82274797915306
14,2934,330.85186893000355
14,2933,342.85737076863734
14,2933,346.85399712697836
14,2932,346.85399712697836
14,2932,334.85631547810044
14,2932,334.85631547810044
14,2931,326.84479803610157
13,2932,318.82274797915306
13,2934,310.7900948437309
16,2936,310.7900948437309
14,2932,322.83509398846945
16,2934,314.8077512002201
14,2927,326.84479803610157
12,2930,346.85399712697836
14,2930,342.85737076863734
14,2927,358.82837674946495
14,2926,350.8480343712581
16,2924,358.82837674946495
14,2925,358.82837674946495
16,2930,338.8581464883173
13,2930,358.82837674946495
14,2927,346.85399712697836
14,2927,350.8480343712581
14,2927,326.84479803610157
13,2922,318.82274797915306
16,2926,318.82274797915306
14,2921,314.8077512002201
16,2920,330.85186893000355
14,2920,326.84479803610157
14,2918,322.83509398846945
14,2923,314.8077512002201
10,2921,318.82274797915306
14,2925,334.85631547810044
14,2927,330.85186893000355
14,2928,334.85631547810044
14,2925,334.85631547810044
14,2927,334.85631547810044
14,2927,326.84479803610157
14,2929,350.8480343712581
14,2930,330.85186893000355
14,2925,322.83509398846945
14,2926,330.85186893000355
14,2923,326.84479803610157
14,2925,342.85737076863734
13,2924,334.85631547810044
14,2922,342.85737076863734
14,2924,346.85399712697836
16,2925,342.85737076863734
14,2920,354.839491309438
13,2924,330.85186893000355
13,2925,334.85631547810044
13,2922,318.82274797915306
14,2925,326.84479803610157
14,2919,306.76977010174596
15,2919,326.84479803610157
16,2923,302.74676816631836
14,2917,310.7900948437309
14,2923,314.8077512002201
16,2927,318.82274797915306
14,2927,350.8480343712581
14,2930,346.85399712697836
14,2929,358.82837674946495
14,2927,354.839491309438
12,2926,358.82837674946495
14,2926,358.82837674946495
14,2927,358.82837674946495
14,2928,354.839491309438
14,2926,342.85737076863734
14,2929,334.85631547810044
13,2927,338.8581464883173
14,2932,362.81469949926395
15,2935,334.85631547810044
14,2930,346.85399712697836
14,2938,330.85186893000355
14,2938,334.85631547810044
14,2930,354.839491309438
14,2936,330.85186893000355
14,2922,330.85186893000355
14,2930,334.85631547810044
16,2932,310.7900948437309
14,2932,322.83509398846945
14,2936,298.7210802295085
14,2938,314.8077512002201
13,2931,326.84479803610157
13,2933,334.85631547810044
14,2935,330.85186893000355
14,2931,334.85631547810044
16,2934,338.8581464883173
14,2931,338.8581464883173
14,2936,322.83509398846945
14,2936,330.85186893000355
14,2939,326.84479803610157
14,2940,314.8077512002201
14,2939,334.85631547810044
14,2943,334.85631547810044
16,2943,334.85631547810044
14,2938,342.85737076863734
13,2941,342.85737076863734
14,2942,342.85737076863734
14,2939,350.8480343712581
14,2946,342.85737076863734
14,2948,342.85737076863734
17,2947,342.85737076863734
14,2945,338.8581464883173
14,2944,330.85186893000355
14,2945,322.83509398846945
15,2943,318.82274797915306
14,2946,334.85631547810044
14,2944,322.83509398846945
14,2939,326.84479803610157
12,2944,326.84479803610157
14,2940,326.84479803610157
14,2942,330.85186893000355
13,2941,318.82274797915306
16,2941,326.84479803610157
14,2936,322.83509398846945
14,2942,322.83509398846945
13,2939,314.8077512002201
13,2939,310.7900948437309
14,2938,286.6278123314187
15,2933,310.7900948437309
14,2936,310.7900948437309
16,2936,314.8077512002201
14,2933,330.85186893000355
14,2938,318.82274797915306
14,2932,326.84479803610157
14,2933,318.82274797915306
14,2934,318.82274797915306
14,2936,310.7900948437309
13,2935,306.76977010174596
14,2935,306.76977010174596
14,2932,310.7900948437309
14,2933,314.8077512002201
14,2932,318.82274797915306
14,2932,342.85737076863734
14,2930,318.82274797915306
14,2927,342.85737076863734
13,2928,326.84479803610157
14,2927,310.7900948437309
13,2929,318.82274797915306
16,2927,306.76977010174596
13,2927,310.7900948437309
14,2930,314.8077512002201
16,2928,306.76977010174596
17,2926,322.83509398846945
14,2930,314.8077512002201
13,2929,326.84479803610157
14,2924,322.83509398846945
14,2927,314.8077512002201
14,2923,326.84479803610157
14,2926,314.8077512002201
14,2923,314.8077512002201
14,2924,326.84479803610157
14,2927,330.85186893000355
14,2923,334.85631547810044
13,2928,346.85399712697836
16,2930,334.85631547810044
14,2934,354.839491309438
14,2936,338.8581464883173
13,2931,342.85737076863734
13,2934,342.85737076863734
14,2932,326.84479803610157
14,2935,318.82274797915306
14,2936,322.83509398846945
14,2935,318.82274797915306
14,2935,326.84479803610157
16,2942,330.85186893000355
14,2938,330.85186893000355
14,2942,342.85737076863734
15,2945,334.85631547810044
13,2943,342.85737076863734
14,2947,334.85631547810044
16,2949,334.85631547810044
14,2946,338.8581464883173
16,2952,314.8077512002201
14,2947,326.84479803610157
14,2948,330.85186893000355
13,2950,330.85186893000355
14,2948,326.84479803610157
14,2946,334.85631547810044
16,2947,326.84479803610157
13,2949,346.85399712697836
16,2946,338.8581464883173
13,2943,346.85399712697836
13,2947,354.839491309438
14,2952,338.8581464883173
14,2949,338.8581464883173
14,2953,330.85186893000355
18,2954,326.84479803610157
13,2951,330.85186893000355
15,2952,298.7210802295085
14,2947,294.6926974833623
14,2946,314.8077512002201
14,2943,322.83509398846945
14,2946,322.83509398846945
14,2946,318.82274797915306
14,2948,326.84479803610157
13,2945,350.8480343712581
14,2942,374.75837968676933
14,2940,382.70818117290764
14,2937,390.6479432887427
13,2939,382.70818117290764
13,2938,382.70818117290764
16,2940,366.79846836681827
13,2944,350.8480343712581
15,2940,354.839491309438
14,2939,330.85186893000355
14,2932,326.84479803610157
13,2933,334.85631547810044
14,2933,342.85737076863734
14,2930,350.8480343712581
14,2936,342.85737076863734
14,2935,358.82837674946495
14,2937,346.85399712697836
16,2940,350.8480343712581
14,2933,358.82837674946495
14,2932,378.7345397550962
14,2937,358.82837674946495
13,2937,342.85737076863734
14,2941,354.839491309438
14,2939,350.8480343712581
14,2940,370.779692160002
16,2947,346.85399712697836
14,2938,378.7345397550962
14,2942,378.7345397550962
14,2943,390.6479432887427
15,2939,398.57773649777664
14,2939,410.4538887499875
14,2937,382.70818117290764
14,2933,386.6793127481433
14,2939,390.6479432887427
16,2938,374.75837968676933
14,2931,394.6140816026382
15,2937,370.779692160002
14,2933,374.75837968676933
16,2939,366.79846836681827
14,2937,362.81469949926395
14,2934,378.7345397550962
14,2934,366.79846836681827
16,2927,362.81469949926395
14,2929,354.839491309438
13,2927,350.8480343712581
14,2926,366.79846836681827
16,2929,378.7345397550962
13,2932,374.75837968676933
14,2926,378.7345397550962
14,2930,394.6140816026382
14,2931,402.53891678206855
14,2936,422.30800731923955
14,2934,418.35906796991185
14,2933,406.4976312635117
16,2935,390.6479432887427
14,2932,394.6140816026382
14,2930,378.7345397550962
14,2931,362.81469949926395
13,2927,366.79846836681827
14,2925,366.79846836681827
14,2925,354.839491309438
14,2930,358.82837674946495
14,2930,358.82837674946495
13,2931,370.779692160002
15,2930,370.779692160002
14,2935,410.4538887499875
16,2934,374.75837968676933
13,2930,382.70818117290764
15,2938,370.779692160002
14,2936,390.6479432887427
14,2927,378.7345397550962
13,2931,366.79846836681827
13,2931,374.75837968676933
14,2929,378.7345397550962
18,2940,374.75837968676933
13,2934,390.6479432887427
14,2936,378.7345397550962
14,2931,398.57773649777664
14,2927,426.25452490536554
14,2936,406.4976312635117
14,2931,398.57773649777664
14,2936,418.35906796991185
16,2934,406.4976312635117
14,2934,418.35906796991185
15,2938,402.53891678206855
14,2938,406.4976312635117
13,2938,394.6140816026382
13,2942,406.4976312635117
13,2948,398.57773649777664
14,2945,390.6479432887427
18,2947,382.70818117290764
13,2950,378.7345397550962
14,2947,382.70818117290764
14,2948,386.6793127481433
14,2947,406.4976312635117
14,2948,410.4538887499875
13,2948,410.4538887499875
13,2953,414.4076980494938
14,2954,410.4538887499875
14,2952,414.4076980494938
13,2952,398.57773649777664
13,2950,390.6479432887427
15,2953,390.6479432887427
13,2950,374.75837968676933
13,2952,362.81469949926395
14,2947,358.82837674946495
12,2952,362.81469949926395
13,2953,354.839491309438
14,2956,374.75837968676933
13,2952,366.79846836681827
16,2951,382.70818117290764
13,2954,378.7345397550962
13,2954,394.6140816026382
14,2952,390.6479432887427
17,2954,394.6140816026382
13,2957,410.4538887499875
14,2959,398.57773649777664
14,2962,406.4976312635117
16,2963,382.70818117290764
13,2961,378.7345397550962
14,2960,370.779692160002
14,2963,358.82837674946495
14,2963,366.79846836681827
14,2964,350.8480343712581
13,2962,366.79846836681827
14,2963,374.75837968676933
13,2962,390.6479432887427
14,2968,382.70818117290764
13,2967,390.6479432887427
14,2966,382.70818117290764
15,2963,394.6140816026382
14,2964,398.57773649777664
16,2963,390.6479432887427
13,2963,398.57773649777664
14,2962,386.6793127481433
13,2960,390.6479432887427
13,2959,378.7345397550962
14,2957,382.70818117290764
14,2959,390.6479432887427
13,2954,382.70818117290764
14,2952,374.75837968676933
13,2952,374.75837968676933
14,2949,382.70818117290764
16,2952,366.79846836681827
14,2947,366.79846836681827
14,2948,362.81469949926395
14,2947,378.7345397550962
13,2952,374.75837968676933
14,2952,378.7345397550962
13,2949,390.6479432887427
13,2954,382.70818117290764
16,2953,386.6793127481433
13,2950,386.6793127481433
14,2948,386.6793127481433
14,2947,398.57773649777664
12,2947,378.7345397550962
13,2943,366.79846836681827
14,2942,382.70818117290764
13,2943,374.75837968676933
14,2945,374.75837968676933
14,2946,370.779692160002
13,2948,382.70818117290764
14,2948,382.70818117290764
13,2946,374.75837968676933
16,2951,374.75837968676933
14,2950,398.57773649777664
15,2950,386.6793127481433
14,2947,390.6479432887427
14,2948,394.6140816026382
14,2949,370.779692160002
14,2952,374.75837968676933
14,2951,362.81469949926395
14,2953,370.779692160002
14,2954,386.6793127481433
14,2953,382.70818117290764
16,2956,374.75837968676933
13,2956,394.6140816026382
14,2954,386.6793127481433
14,2952,398.57773649777664
14,2950,398.57773649777664
14,2953,394.6140816026382
14,2955,394.6140816026382
12,2958,390.6479432887427
16,2957,394.6140816026382
14,2964,398.57773649777664
14,2964,394.6140816026382
14,2966,422.30800731923955
13,2964,410.4538887499875
14,2960,422.30800731923955
14,2962,422.30800731923955
13,2963,414.4076980494938
14,2960,414.4076980494938
14,2965,422.30800731923955
14,2965,414.4076980494938
14,2962,402.53891678206855
14,2964,410.4538887499875
14,2964,390.6479432887427
16,2964,398.57773649777664
13,2962,390.6479432887427
14,2958,394.6140816026382
14,2962,398.57773649777664
13,2962,394.6140816026382
13,2961,398.57773649777664
13,2961,390.6479432887427
14,2960,406.4976312635117
16,2964,406.4976312635117
14,2964,394.6140816026382
14,2966,378.7345397550962
14,2959,402.53891678206855
14,2962,398.57773649777664
14,2958,398.57773649777664
13,2960,406.4976312635117
14,2958,406.4976312635117
16,2958,414.4076980494938
14,2958,402.53891678206855
14,2954,410.4538887499875
16,2959,422.30800731923955
13,2959,414.4076980494938
14,2957,414.4076980494938
14,2958,406.4976312635117
14,2959,406.4976312635117
14,2963,394.6140816026382
14,2964,386.6793127481433
14,2965,378.7345397550962
14,2959,382.70818117290764
16,2963,378.7345397550962
14,2954,386.6793127481433
16,2958,394.6140816026382
13,2960,422.30800731923955
13,2958,418.35906796991185
14,2960,426.25452490536554
14,2955,430.19862953625125
13,2957,430.19862953625125
14,2956,422.30800731923955
14,2949,438.07963516406744
14,2956,434.14033001983626
14,2955,453.81307850616577
14,2954,449.8832666399976
13,2957,453.81307850616577
16,2951,438.07963516406744
17,2950,442.0165537768771
11,2953,414.4076980494938
14,2949,418.35906796991185
17,2952,410.4538887499875
14,2952,406.4976312635117
14,2956,402.53891678206855
14,2955,398.57773649777664
14,2959,398.57773649777664
14,2958,390.6479432887427
16,2954,382.70818117290764
13,2956,394.6140816026382
16,2962,410.4538887499875
14,2962,414.4076980494938
13,2960,414.4076980494938
13,2960,430.19862953625125
13,2957,422.30800731923955
13,2957,434.14033001983626
12,2960,438.07963516406744
14,2954,426.25452490536554
14,2955,442.0165537768771
14,2956,430.19862953625125
14,2953,430.19862953625125
14,2954,410.4538887499875
14,2947,422.30800731923955
10,2950,418.35906796991185
14,2952,422.30800731923955
14,2951,430.19862953625125
14,2953,418.35906796991185
16,2956,406.4976312635117
14,2954,414.4076980494938
14,2958,426.25452490536554
14,2958,430.19862953625125
13,2955,453.81307850616577
14,2960,430.19862953625125
14,2951,445.9510946662049
14,2955,449.8832666399976
16,2958,442.0165537768771
14,2956,457.7405390727072
14,2954,449.8832666399976
10,2955,434.14033001983626
14,2958,438.07963516406744
14,2955,434.14033001983626
13,2957,453.81307850616577
14,2959,422.30800731923955
14,2955,438.07963516406744
14,2951,430.19862953625125
13,2953,430.19862953625125
13,2954,414.4076980494938
14,2956,434.14033001983626
13,2960,422.30800731923955
14,2955,402.53891678206855
13,2958,414.4076980494938
16,2961,394.6140816026382
13,2958,410.4538887499875
14,2962,394.6140816026382
12,2959,406.4976312635117
14,2959,398.57773649777664
14,2960,406.4976312635117
14,2958,402.53891678206855
13,2959,398.57773649777664
16,2957,410.4538887499875
14,2953,414.4076980494938
14,2958,410.4538887499875
14,2955,422.30800731923955
12,2954,422.30800731923955
14,2958,410.4538887499875
14,2955,418.35906796991185
14,2952,406.4976312635117
16,2954,390.6479432887427
14,2955,398.57773649777664
14,2954,386.6793127481433
13,2955,394.6140816026382
13,2955,382.70818117290764
14,2956,398.57773649777664
14,2958,398.57773649777664
14,2954,390.6479432887427
14,2958,406.4976312635117
14,2954,406.4976312635117
14,2957,414.4076980494938
14,2958,406.4976312635117
14,2954,394.6140816026382
13,2959,406.4976312635117
14,2957,394.6140816026382
14,2962,406.4976312635117
14,2960,394.6140816026382
14,2959,398.57773649777664
14,2961,414.4076980494938
14,2957,414.4076980494938
14,2961,422.30800731923955
14,2962,426.25452490536554
16,2962,426.25452490536554
14,2961,434.14033001983626
14,2958,426.25452490536554
14,2960,430.19862953625125
13,2959,422.30800731923955
14,2959,414.4076980494938
14,2959,414.4076980494938
17,2960,414.4076980494938
16,2958,394.6140816026382
13,2958,390.6479432887427
14,2958,394.6140816026382
13,2957,398.57773649777664
13,2956,390.6479432887427
14,2957,410.4538887499875
16,2957,390.6479432887427
14,2957,426.25452490536554
14,2960,410.4538887499875
14,2959,414.4076980494938
13,2964,406.4976312635117
14,2956,414.4076980494938
14,2957,394.6140816026382
14,2957,386.6793127481433
14,2959,378.7345397550962
14,2955,382.70818117290764
14,2957,398.57773649777664
13,2957,398.57773649777664
16,2960,398.57773649777664
13,2962,414.4076980494938
14,2962,410.4538887499875
13,2958,430.19862953625125
14,2962,426.25452490536554
13,2955,418.35906796991185
13,2958,414.4076980494938
14,2954,398.57773649777664
16,2964,358.82837674946495
13,2947,426.25452490536554
14,2950,378.7345397550962
13,2947,370.779692160002
14,2951,386.6793127481433
14,2952,382.70818117290764
14,2955,406.4976312635117
14,2953,418.35906796991185
16,2952,414.4076980494938
13,2955,418.35906796991185
14,2954,442.0165537768771
14,2954,453.81307850616577
14,2954,438.07963516406744
13,2954,422.30800731923955
14,2956,418.35906796991185
14,2957,406.4976312635117
13,2957,406.4976312635117
14,2958,410.4538887499875
13,2962,406.4976312635117
14,2963,414.4076980494938
13,2965,422.30800731923955
13,2966,406.4976312635117
13,2963,430.19862953625125
14,2960,422.30800731923955
13,2960,406.4976312635117
16,2961,414.4076980494938
14,2955,418.35906796991185
14,2966,378.7345397550962
13,2961,422.30800731923955
13,2966,374.75837968676933
13,2952,449.8832666399976
13,2983,314.8077512002201
14,2965,406.4976312635117
16,2937,547.4434316587212
14,2965,430.19862953625125
14,2970,378.7345397550962
13,2947,516.3762810106564
14,2941,410.4538887499875
14,2983,334.85631547810044
13,2981,378.7345397550962
14,2963,465.58844153853715
15,2963,326.84479803610157
14,2981,398.57773649777664
14,2960,520.2673186624743
13,2969,358.82837674946495
14,2982,410.4538887499875
13,2974,481.2564184236835
14,2970,473.42704450104065
14,2968,500.78993859783077
14,2974,473.42704450104065
14,2981,442.0165537768771
13,2991,378.7345397550962
14,2983,434.14033001983626
14,2978,453.81307850616577
14,2978,453.81307850616577
13,2980,445.9510946662049
14,2978,442.0165537768771
14,2978,430.19862953625125
14,2981,445.9510946662049
14,2976,449.8832666399976
14,2977,442.0165537768771
13,2972,438.07963516406744
14,2973,430.19862953625125
13,2973,442.0165537768771
13,2970,457.7405390727072
13,2969,465.58844153853715
13,2967,473.42704450104065
13,2965,473.42704450104065
13,2967,477.3428806883603
14,2967,469.508901053734
16,2966,489.0766337699897
14,2967,465.58844153853715
14,2962,457.7405390727072
14,2963,457.7405390727072
14,2965,445.9510946662049
13,2963,461.66565714752505
14,2965,457.7405390727072
14,2963,445.9510946662049
16,2967,445.9510946662049
16,2965,461.66565714752505
13,2968,453.81307850616577
13,2968,469.508901053734
13,2969,453.81307850616577
13,2964,465.58844153853715
14,2967,469.508901053734
14,2970,481.2564184236835
14,2966,489.0766337699897
14,2969,485.16766651490616
13,2966,469.508901053734
14,2969,461.66565714752505
14,2971,442.0165537768771
13,2968,461.66565714752505
16,2970,438.07963516406744
14,2964,453.81307850616577
16,2968,457.7405390727072
13,2963,485.16766651490616
14,2966,481.2564184236835
12,2965,496.887761003527
10,2963,524.1561547496094
14,2956,535.8095417022996
15,2960,512.4830329862452
13,2959,508.5875657812503
14,2962,481.2564184236835
13,2963,457.7405390727072
13,2958,453.81307850616577
13,2964,445.9510946662049
14,2965,434.14033001983626
14,2964,430.19862953625125
16,2965,426.25452490536554
14,2963,442.0165537768771
14,2966,442.0165537768771
13,2968,453.81307850616577
14,2966,469.508901053734
13,2969,477.3428806883603
14,2968,457.7405390727072
14,2962,469.508901053734
14,2967,473.42704450104065
14,2969,481.2564184236835
14,2967,489.0766337699897
13,2967,485.16766651490616
14,2970,496.887761003527
13,2970,485.16766651490616
14,2966,489.0766337699897
14,2962,492.9833289968956
14,2965,485.16766651490616
13,2962,508.5875657812503
16,2959,481.2564184236835
14,2957,473.42704450104065
13,2958,473.42704450104065
10,2958,485.16766651490616
12,2959,469.508901053734
13,2957,473.42704450104065
13,2958,477.3428806883603
14,2960,469.508901053734
16,2961,469.508901053734
14,2962,457.7405390727072
11,2962,457.7405390727072
14,2963,434.14033001983626
12,2963,438.07963516406744
14,2962,449.8832666399976
13,2963,430.19862953625125
13,2964,453.81307850616577
16,2967,418.35906796991185
14,2964,449.8832666399976
14,2970,445.9510946662049
14,2968,461.66565714752505
14,2968,457.7405390727072
14,2966,473.42704450104065
14,2962,469.508901053734
13,2963,489.0766337699897
14,2958,469.508901053734
13,2959,473.42704450104065
14,2961,465.58844153853715
13,2962,457.7405390727072
14,2959,469.508901053734
16,2960,461.66565714752505
13,2961,461.66565714752505
14,2962,457.7405390727072
13,2961,461.66565714752505
13,2966,469.508901053734
14,2962,469.508901053734
14,2963,461.66565714752505
14,2965,449.8832666399976
16,2964,438.07963516406744
13,2964,445.9510946662049
14,2962,442.0165537768771
14,2960,434.14033001983626
14,2958,453.81307850616577
14,2959,485.16766651490616
14,2955,485.16766651490616
13,2954,500.78993859783077
15,2961,496.887761003527
14,2958,512.4830329862452
14,2958,535.8095417022996
14,2960,516.3762810106564
14,2957,504.6898705877611
14,2961,485.16766651490616
14,2963,477.3428806883603
13,2961,445.9510946662049
13,2959,445.9510946662049
14,2963,445.9510946662049
16,2967,469.508901053734
13,2967,485.16766651490616
14,2966,481.2564184236835
14,2965,516.3762810106564
13,2968,504.6898705877611
13,2968,531.9272574615825
12,2968,531.9272574615825
14,2969,516.3762810106564
16,2968,520.2673186624743
13,2968,508.5875657812503
14,2966,504.6898705877611
13,2966,516.3762810106564
13,2967,500.78993859783077
14,2966,489.0766337699897
14,2963,477.3428806883603
13,2962,477.3428806883603
15,2963,469.508901053734
13,2963,481.2564184236835
14,2962,473.42704450104065
14,2961,485.16766651490616
13,2964,489.0766337699897
14,2959,492.9833289968956
14,2959,516.3762810106564
13,2961,508.5875657812503
14,2957,508.5875657812503
13,2961,504.6898705877611
13,2959,520.2673186624743
14,2960,524.1561547496094
12,2960,512.4830329862452
14,2963,508.5875657812503
13,2962,516.3762810106564
14,2966,508.5875657812503
13,2968,508.5875657812503
14,2966,500.78993859783077
14,2970,489.0766337699897
16,2969,473.42704450104065
13,2972,469.508901053734
14,2970,473.42704450104065
14,2968,492.9833289968956
13,2969,485.16766651490616
13,2964,485.16766651490616
14,2967,496.887761003527
14,2966,508.5875657812503
16,2966,508.5875657812503
13,2966,512.4830329862452
13,2966,520.2673186624743
14,2968,524.1561547496094
13,2970,531.9272574615825
13,2967,508.5875657812503
14,2967,500.78993859783077
14,2970,489.0766337699897
16,2970,492.9833289968956
14,2973,477.3428806883603
17,2976,473.42704450104065
14,2977,485.16766651490616
14,2976,477.3428806883603
14,2975,496.887761003527
13,2974,492.9833289968956
14,2972,500.78993859783077
13,2972,500.78993859783077
14,2971,489.0766337699897
14,2970,496.887761003527
13,2972,512.4830329862452
14,2970,496.887761003527
16,2971,496.887761003527
14,2969,508.5875657812503
14,2974,504.6898705877611
10,2974,520.2673186624743
14,2974,504.6898705877611
13,2974,516.3762810106564
10,2979,520.2673186624743
14,2980,524.1561547496094
15,2982,516.3762810106564
14,2982,528.0427980800087
14,2978,504.6898705877611
14,2976,516.3762810106564
14,2978,500.78993859783077
14,2974,477.3428806883603
13,2976,489.0766337699897
13,2971,477.3428806883603
17,2968,485.16766651490616
13,2971,481.2564184236835
14,2974,481.2564184236835
14,2975,516.3762810106564
14,2978,489.0766337699897
14,2972,500.78993859783077
13,2974,508.5875657812503
13,2972,508.5875657812503
16,2971,516.3762810106564
14,2969,512.4830329862452
14,2967,504.6898705877611
14,2971,489.0766337699897
14,2974,492.9833289968956
14,2972,500.78993859783077
14,2975,508.5875657812503
12,2975,500.78993859783077
14,2972,524.1561547496094
13,2973,531.9272574615825
14,2975,531.9272574615825
14,2974,551.3171034154293
14,2978,531.9272574615825
14,2973,528.0427980800087
16,2977,531.9272574615825
14,2979,508.5875657812503
12,2979,492.9833289968956
16,2981,473.42704450104065
14,2976,473.42704450104065
14,2976,481.2564184236835
14,2984,489.0766337699897
13,2980,492.9833289968956
13,2981,508.5875657812503
13,2982,508.5875657812503
13,2976,500.78993859783077
17,2986,492.9833289968956
13,2985,504.6898705877611
13,2986,489.0766337699897
13,2985,485.16766651490616
13,2984,492.9833289968956
13,2985,473.42704450104065
14,2987,485.16766651490616
13,2986,492.9833289968956
14,2986,485.16766651490616
13,2985,524.1561547496094
14,2985,500.78993859783077
14,2986,524.1561547496094
13,2986,512.4830329862452
14,2986,520.2673186624743
13,2990,520.2673186624743
12,2987,531.9272574615825
14,2991,508.5875657812503
14,2991,524.1561547496094
16,2987,508.5875657812503
13,2989,504.6898705877611
14,2986,496.887761003527
14,2987,489.0766337699897
13,2986,496.887761003527
13,2987,492.9833289968956
13,2987,504.6898705877611
14,2983,531.9272574615825
18,2989,516.3762810106564
13,2987,524.1561547496094
15,2986,535.8095417022996
13,2986,524.1561547496094
13,2986,520.2673186624743
14,2981,516.3762810106564
13,2980,492.9833289968956
13,2981,489.0766337699897
14,2983,473.42704450104065
13,2981,473.42704450104065
16,2982,481.2564184236835
13,2984,473.42704450104065
13,2982,489.0766337699897
13,2982,492.9833289968956
13,2979,477.3428806883603
13,2980,492.9833289968956
14,2976,492.9833289968956
13,2972,492.9833289968956
13,2970,496.887761003527
13,2973,508.5875657812503
14,2969,516.3762810106564
14,2968,555.1886440709568
14,2972,543.567619992944
14,2970,559.0580624332651
14,2971,551.3171034154293
13,2974,547.4434316587212
14,2974,543.567619992944
13,2976,535.8095417022996
16,2974,524.1561547496094
13,2976,524.1561547496094
16,2972,504.6898705877611
13,2971,516.3762810106564
12,2970,504.6898705877611
14,2972,508.5875657812503
14,2971,512.4830329862452
13,2970,508.5875657812503
16,2973,496.887761003527
12,2969,512.4830329862452
16,2974,496.887761003527
13,2974,516.3762810106564
13,2978,520.2673186624743
14,2973,516.3762810106564
11,2973,524.1561547496094
14,2973,508.5875657812503
15,2971,492.9833289968956
